img_name,label
../data_training/EQ/B082.PB_20171022113717_EV.png,0
../data_training/EQ/B084.PB_20130505212034_EV.png,0
../data_training/EQ/B084.PB_20080913021315_EV.png,0
../data_training/EQ/AHUD.HV_20151112225558_EV.png,0
../data_training/EQ/B076.PB_20160711151508_EV.png,0
../data_training/EQ/B082.PB_20130217065822_EV.png,0
../data_training/EQ/B023.PB_20140113105024_EV.png,0
../data_training/EQ/B023.PB_20170822113404_EV.png,0
../data_training/EQ/B001.PB_20100914150324_EV.png,0
../data_training/EQ/B082.PB_20150421113335_EV.png,0
../data_training/EQ/B084.PB_20130602065150_EV.png,0
../data_training/EQ/B081.PB_20110426221037_EV.png,0
../data_training/EQ/B082.PB_20150617234953_EV.png,0
../data_training/EQ/B066.PB_20120317180127_EV.png,0
../data_training/EQ/B082.PB_20110811065709_EV.png,0
../data_training/EQ/B081.PB_20140602214300_EV.png,0
../data_training/EQ/AMD.SN_20130318210714_EV.png,0
../data_training/EQ/A04D.TA_20150703041430_EV.png,0
../data_training/EQ/ALEP.HV_20170908100012_EV.png,0
../data_training/EQ/B066.PB_20120924204532_EV.png,0
../data_training/EQ/AQU.MN_20030927173646_EV.png,0
../data_training/EQ/B082.PB_20121205211620_EV.png,0
../data_training/EQ/B05D.TA_20140730105435_EV.png,0
../data_training/EQ/B082.PB_20140806031813_EV.png,0
../data_training/EQ/B05D.TA_20140701134739_EV.png,0
../data_training/EQ/AMKA.AV_20150810220730_EV.png,0
../data_training/EQ/B082.PB_20120928182533_EV.png,0
../data_training/EQ/B058.PB_20110116012724_EV.png,0
../data_training/EQ/B082.PB_20180223072736_EV.png,0
../data_training/EQ/ALEP.HV_20180702170051_EV.png,0
../data_training/EQ/ARLS.KR_20130705021238_EV.png,0
../data_training/EQ/AKRB.AV_20130630093003_EV.png,0
../data_training/EQ/B081.PB_20140628071241_EV.png,0
../data_training/EQ/B084.PB_20130315145133_EV.png,0
../data_training/EQ/ALEP.HV_20150506215146_EV.png,0
../data_training/EQ/B067.PB_20121107070146_EV.png,0
../data_training/EQ/B082.PB_20120917061900_EV.png,0
../data_training/EQ/B084.PB_20071208041413_EV.png,0
../data_training/EQ/B082.PB_20120201022115_EV.png,0
../data_training/EQ/A04D.TA_20131111114659_EV.png,0
../data_training/EQ/B082.PB_20110725044827_EV.png,0
../data_training/EQ/B082.PB_20170219122323_EV.png,0
../data_training/EQ/B066.PB_20130830000357_EV.png,0
../data_training/EQ/B082.PB_20170622105512_EV.png,0
../data_training/EQ/B082.PB_20121207024914_EV.png,0
../data_training/EQ/B084.PB_20110421100147_EV.png,0
../data_training/EQ/B082.PB_20150518221516_EV.png,0
../data_training/EQ/B067.PB_20180728081719_EV.png,0
../data_training/EQ/AMKA.AV_20160701160230_EV.png,0
../data_training/EQ/B082.PB_20070729101449_EV.png,0
../data_training/EQ/AMKA.AV_20140624024907_EV.png,0
../data_training/EQ/B081.PB_20140510143215_EV.png,0
../data_training/EQ/B082.PB_20140502182028_EV.png,0
../data_training/EQ/A05A.TA_20071012001414_EV.png,0
../data_training/EQ/ALEP.HV_20160903204841_EV.png,0
../data_training/EQ/B082.PB_20171206142453_EV.png,0
../data_training/EQ/B082.PB_20131219051406_EV.png,0
../data_training/EQ/ALEP.HV_20170707150641_EV.png,0
../data_training/EQ/B082.PB_20140101040546_EV.png,0
../data_training/EQ/B082.PB_20110208034458_EV.png,0
../data_training/EQ/B082.PB_20170529022137_EV.png,0
../data_training/EQ/B081.PB_20141215200525_EV.png,0
../data_training/EQ/B081.PB_20140514145313_EV.png,0
../data_training/EQ/B081.PB_20070721114530_EV.png,0
../data_training/EQ/B081.PB_20130822112057_EV.png,0
../data_training/EQ/B084.PB_20110126141651_EV.png,0
../data_training/EQ/B081.PB_20150714022114_EV.png,0
../data_training/EQ/ALEP.HV_20151220003627_EV.png,0
../data_training/EQ/B082.PB_20160922142522_EV.png,0
../data_training/EQ/B082.PB_20131028041435_EV.png,0
../data_training/EQ/B082.PB_20140106210230_EV.png,0
../data_training/EQ/B082.PB_20101110232139_EV.png,0
../data_training/EQ/B082.PB_20180403190825_EV.png,0
../data_training/EQ/B081.PB_20150309201447_EV.png,0
../data_training/EQ/B082.PB_20171008222445_EV.png,0
../data_training/EQ/AHUD.HV_20161021032752_EV.png,0
../data_training/EQ/AMD.SN_20140929104033_EV.png,0
../data_training/EQ/B020.PB_20120608002409_EV.png,0
../data_training/EQ/B081.PB_20111126201832_EV.png,0
../data_training/EQ/B001.PB_20130713065043_EV.png,0
../data_training/EQ/AUSB.AV_20180413125431_EV.png,0
../data_training/EQ/B082.PB_20180116110106_EV.png,0
../data_training/EQ/AHUD.HV_20150504185958_EV.png,0
../data_training/EQ/B082.PB_20170611232302_EV.png,0
../data_training/EQ/B082.PB_20110325175650_EV.png,0
../data_training/EQ/AIND.HV_20150608113628_EV.png,0
../data_training/EQ/AFD.NC_20120831155049_EV.png,0
../data_training/EQ/B081.PB_20131215125942_EV.png,0
../data_training/EQ/B084.PB_20120218182522_EV.png,0
../data_training/EQ/B076.PB_20140318095011_EV.png,0
../data_training/EQ/AKS.AV_20180531110725_EV.png,0
../data_training/EQ/AAM2.ZQ_20070518011440_EV.png,0
../data_training/EQ/B081.PB_20110429132033_EV.png,0
../data_training/EQ/B082.PB_20121110160029_EV.png,0
../data_training/EQ/B072.PB_20120923092645_EV.png,0
../data_training/EQ/B082.PB_20171118132532_EV.png,0
../data_training/EQ/B081.PB_20111123132723_EV.png,0
../data_training/EQ/B082.PB_20110806220655_EV.png,0
../data_training/EQ/B001.PB_20110507033542_EV.png,0
../data_training/EQ/B081.PB_20130713014044_EV.png,0
../data_training/EQ/B075.PB_20130503092359_EV.png,0
../data_training/EQ/B082.PB_20150818103041_EV.png,0
../data_training/EQ/B065.PB_20120316185937_EV.png,0
../data_training/EQ/B082.PB_20120201212910_EV.png,0
../data_training/EQ/B081.PB_20151029025130_EV.png,0
../data_training/EQ/AGG.HT_20111024143119_EV.png,0
../data_training/EQ/B082.PB_20110401143420_EV.png,0
../data_training/EQ/B075.PB_20110326025014_EV.png,0
../data_training/EQ/B082.PB_20141227202929_EV.png,0
../data_training/EQ/B084.PB_20110705043927_EV.png,0
../data_training/EQ/B049.PB_20150516150053_EV.png,0
../data_training/EQ/B082.PB_20170815051610_EV.png,0
../data_training/EQ/B081.PB_20071126203736_EV.png,0
../data_training/EQ/AKUT.AT_20180328200943_EV.png,0
../data_training/EQ/B082.PB_20130523010134_EV.png,0
../data_training/EQ/B081.PB_20080907094122_EV.png,0
../data_training/EQ/B082.PB_20120226033107_EV.png,0
../data_training/EQ/B082.PB_20130708031350_EV.png,0
../data_training/EQ/B081.PB_20110528175136_EV.png,0
../data_training/EQ/B082.PB_20140215014627_EV.png,0
../data_training/EQ/B081.PB_20150506005647_EV.png,0
../data_training/EQ/B081.PB_20130727132407_EV.png,0
../data_training/EQ/B023.PB_20180206043703_EV.png,0
../data_training/EQ/B079.PB_20130811063447_EV.png,0
../data_training/EQ/AAM1.ZQ_20070101124723_EV.png,0
../data_training/EQ/B082.PB_20111215213947_EV.png,0
../data_training/EQ/ALEP.HV_20171020112333_EV.png,0
../data_training/EQ/AIND.HV_20170124021458_EV.png,0
../data_training/EQ/AMKA.AV_20140718183525_EV.png,0
../data_training/EQ/B067.PB_20140616031724_EV.png,0
../data_training/EQ/AIND.HV_20170529202153_EV.png,0
../data_training/EQ/AHUD.HV_20170117233344_EV.png,0
../data_training/EQ/B073.PB_20140823163016_EV.png,0
../data_training/EQ/B001.PB_20131011100052_EV.png,0
../data_training/EQ/B082.PB_20171228013615_EV.png,0
../data_training/EQ/B076.PB_20140623053935_EV.png,0
../data_training/EQ/B081.PB_20130313050832_EV.png,0
../data_training/EQ/B082.PB_20171231234256_EV.png,0
../data_training/EQ/AHUD.HV_20180716031109_EV.png,0
../data_training/EQ/B078.PB_20141208181709_EV.png,0
../data_training/EQ/B082.PB_20120701123853_EV.png,0
../data_training/EQ/ARV.CI_20121015025959_EV.png,0
../data_training/EQ/B054.PB_20150412120133_EV.png,0
../data_training/EQ/B082.PB_20130315233200_EV.png,0
../data_training/EQ/B081.PB_20120913191523_EV.png,0
../data_training/EQ/B081.PB_20131105082528_EV.png,0
../data_training/EQ/B081.PB_20131207170316_EV.png,0
../data_training/EQ/B084.PB_20130307143931_EV.png,0
../data_training/EQ/B081.PB_20140108134824_EV.png,0
../data_training/EQ/ALEP.HV_20170609225849_EV.png,0
../data_training/EQ/AIND.HV_20171023062645_EV.png,0
../data_training/EQ/B081.PB_20071110171102_EV.png,0
../data_training/EQ/AAM2.ZQ_20081122140517_EV.png,0
../data_training/EQ/B084.PB_20110328074340_EV.png,0
../data_training/EQ/B082.PB_20120721211338_EV.png,0
../data_training/EQ/B023.PB_20130810191951_EV.png,0
../data_training/EQ/B084.PB_20110220023159_EV.png,0
../data_training/EQ/B082.PB_20151004054814_EV.png,0
../data_training/EQ/AMD.SN_20130404103424_EV.png,0
../data_training/EQ/B082.PB_20121230105357_EV.png,0
../data_training/EQ/B047.PB_20140310041754_EV.png,0
../data_training/EQ/B081.PB_20120403064934_EV.png,0
../data_training/EQ/AC05.C1_20140720063156_EV.png,0
../data_training/EQ/B082.PB_20160407190530_EV.png,0
../data_training/EQ/B081.PB_20110201234102_EV.png,0
../data_training/EQ/B084.PB_20120131012937_EV.png,0
../data_training/EQ/B082.PB_20141221232412_EV.png,0
../data_training/EQ/B082.PB_20071126164401_EV.png,0
../data_training/EQ/B081.PB_20120406104743_EV.png,0
../data_training/EQ/B082.PB_20101004205617_EV.png,0
../data_training/EQ/B081.PB_20120121034512_EV.png,0
../data_training/EQ/B081.PB_20141124082608_EV.png,0
../data_training/EQ/B067.PB_20120404232807_EV.png,0
../data_training/EQ/B081.PB_20150306131100_EV.png,0
../data_training/EQ/ALEP.HV_20160429080804_EV.png,0
../data_training/EQ/B081.PB_20140425205020_EV.png,0
../data_training/EQ/AKUT.AT_20110516120514_EV.png,0
../data_training/EQ/B082.PB_20180629025440_EV.png,0
../data_training/EQ/B081.PB_20150219030706_EV.png,0
../data_training/EQ/B084.PB_20080521133539_EV.png,0
../data_training/EQ/B081.PB_20150519085121_EV.png,0
../data_training/EQ/B030.PB_20120308060841_EV.png,0
../data_training/EQ/B065.PB_20140530025528_EV.png,0
../data_training/EQ/B084.PB_20130615182417_EV.png,0
../data_training/EQ/B081.PB_20150809063407_EV.png,0
../data_training/EQ/ALEP.HV_20170128234204_EV.png,0
../data_training/EQ/AHUD.HV_20160515011245_EV.png,0
../data_training/EQ/B065.PB_20150415045444_EV.png,0
../data_training/EQ/B084.PB_20120719054521_EV.png,0
../data_training/EQ/B082.PB_20110718085348_EV.png,0
../data_training/EQ/B073.PB_20150813155843_EV.png,0
../data_training/EQ/B082.PB_20121221114347_EV.png,0
../data_training/EQ/B082.PB_20150604105720_EV.png,0
../data_training/EQ/B018.PB_20120302064618_EV.png,0
../data_training/EQ/B082.PB_20150120065055_EV.png,0
../data_training/EQ/B075.PB_20120830145441_EV.png,0
../data_training/EQ/B081.PB_20120205020254_EV.png,0
../data_training/EQ/B082.PB_20180103062509_EV.png,0
../data_training/EQ/B065.PB_20151116002956_EV.png,0
../data_training/EQ/ARG.HL_20060719094113_EV.png,0
../data_training/EQ/B084.PB_20080311161756_EV.png,0
../data_training/EQ/AKUT.AT_20050415053753_EV.png,0
../data_training/EQ/B081.PB_20120110083111_EV.png,0
../data_training/EQ/B081.PB_20140324182152_EV.png,0
../data_training/EQ/B081.PB_20101012125211_EV.png,0
../data_training/EQ/B081.PB_20120302131841_EV.png,0
../data_training/EQ/B082.PB_20170104110209_EV.png,0
../data_training/EQ/B084.PB_20111119213230_EV.png,0
../data_training/EQ/B082.PB_20150517021508_EV.png,0
../data_training/EQ/B082.PB_20151231065609_EV.png,0
../data_training/EQ/B082.PB_20170530003625_EV.png,0
../data_training/EQ/B084.PB_20110209171442_EV.png,0
../data_training/EQ/ARG.HL_20040805054424_EV.png,0
../data_training/EQ/B082.PB_20170521065352_EV.png,0
../data_training/EQ/B081.PB_20150117084700_EV.png,0
../data_training/EQ/B082.PB_20160531064417_EV.png,0
../data_training/EQ/B084.PB_20111213205825_EV.png,0
../data_training/EQ/B076.PB_20120603042704_EV.png,0
../data_training/EQ/B082.PB_20170210182727_EV.png,0
../data_training/EQ/AAM2.ZQ_20070402195203_EV.png,0
../data_training/EQ/B081.PB_20150108150556_EV.png,0
../data_training/EQ/B084.PB_20101114155444_EV.png,0
../data_training/EQ/B046.PB_20140220205827_EV.png,0
../data_training/EQ/AHUD.HV_20180424025353_EV.png,0
../data_training/EQ/B084.PB_20101022145725_EV.png,0
../data_training/EQ/B081.PB_20140127110947_EV.png,0
../data_training/EQ/B046.PB_20131023015937_EV.png,0
../data_training/EQ/B075.PB_20150821140812_EV.png,0
../data_training/EQ/B082.PB_20160218003255_EV.png,0
../data_training/EQ/B065.PB_20170505041419_EV.png,0
../data_training/EQ/B082.PB_20141208235237_EV.png,0
../data_training/EQ/B082.PB_20160320082909_EV.png,0
../data_training/EQ/B081.PB_20080521131540_EV.png,0
../data_training/EQ/B013.PB_20110823230446_EV.png,0
../data_training/EQ/B082.PB_20131015004513_EV.png,0
../data_training/EQ/AIND.HV_20170730120117_EV.png,0
../data_training/EQ/AKUT.AT_20171029070036_EV.png,0
../data_training/EQ/B05D.TA_20111121172912_EV.png,0
../data_training/EQ/AAM1.ZQ_20071009195530_EV.png,0
../data_training/EQ/B082.PB_20180731184116_EV.png,0
../data_training/EQ/B081.PB_20131021093903_EV.png,0
../data_training/EQ/B082.PB_20180313211247_EV.png,0
../data_training/EQ/B082.PB_20110807150239_EV.png,0
../data_training/EQ/AIND.HV_20150630075735_EV.png,0
../data_training/EQ/B082.PB_20111009003841_EV.png,0
../data_training/EQ/AGG.HT_20080925091144_EV.png,0
../data_training/EQ/B081.PB_20150824034711_EV.png,0
../data_training/EQ/B047.PB_20130501210542_EV.png,0
../data_training/EQ/B018.PB_20171008112427_EV.png,0
../data_training/EQ/AGPR.PR_20180117030220_EV.png,0
../data_training/EQ/B081.PB_20150919084056_EV.png,0
../data_training/EQ/B067.PB_20170405134433_EV.png,0
../data_training/EQ/B084.PB_20080711031659_EV.png,0
../data_training/EQ/B073.PB_20151210225528_EV.png,0
../data_training/EQ/B082.PB_20150331162333_EV.png,0
../data_training/EQ/ATKA.AK_20150322213401_EV.png,0
../data_training/EQ/B082.PB_20150327192820_EV.png,0
../data_training/EQ/B046.PB_20140123041047_EV.png,0
../data_training/EQ/B082.PB_20161031105849_EV.png,0
../data_training/EQ/B084.PB_20130526090629_EV.png,0
../data_training/EQ/ANCK.AV_20170523180531_EV.png,0
../data_training/EQ/B084.PB_20101231232403_EV.png,0
../data_training/EQ/B028.PB_20180121003547_EV.png,0
../data_training/EQ/B047.PB_20141123161944_EV.png,0
../data_training/EQ/B084.PB_20120309192623_EV.png,0
../data_training/EQ/B082.PB_20171024124206_EV.png,0
../data_training/EQ/B082.PB_20170123230102_EV.png,0
../data_training/EQ/B082.PB_20170209115234_EV.png,0
../data_training/EQ/B081.PB_20130614000200_EV.png,0
../data_training/EQ/B082.PB_20170504004119_EV.png,0
../data_training/EQ/B084.PB_20111016161008_EV.png,0
../data_training/EQ/AKRB.AV_20140822001547_EV.png,0
../data_training/EQ/B084.PB_20120204003259_EV.png,0
../data_training/EQ/B082.PB_20120927073727_EV.png,0
../data_training/EQ/B075.PB_20170928033747_EV.png,0
../data_training/EQ/B065.PB_20141120063507_EV.png,0
../data_training/EQ/AIND.HV_20160424033050_EV.png,0
../data_training/EQ/B082.PB_20171104112838_EV.png,0
../data_training/EQ/B084.PB_20111102073515_EV.png,0
../data_training/EQ/B013.PB_20140506091225_EV.png,0
../data_training/EQ/B035.PB_20120801043056_EV.png,0
../data_training/EQ/B081.PB_20150616040553_EV.png,0
../data_training/EQ/AUSB.AV_20170819122744_EV.png,0
../data_training/EQ/B054.PB_20170815033543_EV.png,0
../data_training/EQ/B082.PB_20180401210633_EV.png,0
../data_training/EQ/B084.PB_20070801040554_EV.png,0
../data_training/EQ/B081.PB_20130314205014_EV.png,0
../data_training/EQ/B082.PB_20180625174910_EV.png,0
../data_training/EQ/B081.PB_20071217052320_EV.png,0
../data_training/EQ/B013.PB_20140406184057_EV.png,0
../data_training/EQ/B082.PB_20160911083302_EV.png,0
../data_training/EQ/B081.PB_20140303014246_EV.png,0
../data_training/EQ/B082.PB_20130206004818_EV.png,0
../data_training/EQ/B082.PB_20110106133331_EV.png,0
../data_training/EQ/B082.PB_20111016202952_EV.png,0
../data_training/EQ/B082.PB_20131220015507_EV.png,0
../data_training/EQ/AUSB.AV_20171015125040_EV.png,0
../data_training/EQ/B081.PB_20150215134135_EV.png,0
../data_training/EQ/AAM2.ZQ_20070816171428_EV.png,0
../data_training/EQ/B026.PB_20120829075502_EV.png,0
../data_training/EQ/B047.PB_20140815002118_EV.png,0
../data_training/EQ/B081.PB_20140522035028_EV.png,0
../data_training/EQ/B078.PB_20160912141911_EV.png,0
../data_training/EQ/B045.PB_20131021045320_EV.png,0
../data_training/EQ/B065.PB_20160811080418_EV.png,0
../data_training/EQ/AKRB.AV_20170902020349_EV.png,0
../data_training/EQ/AKUT.AT_20111231110609_EV.png,0
../data_training/EQ/B084.PB_20121207143637_EV.png,0
../data_training/EQ/ALEP.HV_20160613061023_EV.png,0
../data_training/EQ/B081.PB_20070824184828_EV.png,0
../data_training/EQ/B081.PB_20130314000246_EV.png,0
../data_training/EQ/AHUD.HV_20180710135348_EV.png,0
../data_training/EQ/B082.PB_20180718215424_EV.png,0
../data_training/EQ/B081.PB_20140315112416_EV.png,0
../data_training/EQ/B082.PB_20110930085439_EV.png,0
../data_training/EQ/B082.PB_20101006024218_EV.png,0
../data_training/EQ/B049.PB_20130216114721_EV.png,0
../data_training/EQ/ACH.AV_20101207011043_EV.png,0
../data_training/EQ/B082.PB_20141026050928_EV.png,0
../data_training/EQ/B081.PB_20140513084252_EV.png,0
../data_training/EQ/AUQ.AV_20140113022635_EV.png,0
../data_training/EQ/B067.PB_20130517071438_EV.png,0
../data_training/EQ/B081.PB_20150126035342_EV.png,0
../data_training/EQ/ANCK.AV_20170714023332_EV.png,0
../data_training/EQ/B065.PB_20110824111747_EV.png,0
../data_training/EQ/AIND.HV_20150506045625_EV.png,0
../data_training/EQ/AGPR.PR_20180416192432_EV.png,0
../data_training/EQ/B081.PB_20130524192019_EV.png,0
../data_training/EQ/ALEP.HV_20160824142925_EV.png,0
../data_training/EQ/B075.PB_20150721051625_EV.png,0
../data_training/EQ/ALEP.HV_20180225132114_EV.png,0
../data_training/EQ/B082.PB_20171203211858_EV.png,0
../data_training/EQ/B081.PB_20150224143819_EV.png,0
../data_training/EQ/B078.PB_20140703180129_EV.png,0
../data_training/EQ/B078.PB_20140727074400_EV.png,0
../data_training/EQ/B084.PB_20121219214156_EV.png,0
../data_training/EQ/B082.PB_20150428210429_EV.png,0
../data_training/EQ/B046.PB_20141027113912_EV.png,0
../data_training/EQ/ARG.HL_20041012002057_EV.png,0
../data_training/EQ/B065.PB_20171114144052_EV.png,0
../data_training/EQ/B073.PB_20140702153029_EV.png,0
../data_training/EQ/B082.PB_20110511211312_EV.png,0
../data_training/EQ/B081.PB_20131107071050_EV.png,0
../data_training/EQ/B082.PB_20080830113505_EV.png,0
../data_training/EQ/AIND.HV_20150624134444_EV.png,0
../data_training/EQ/B081.PB_20120905075528_EV.png,0
../data_training/EQ/B084.PB_20130617202914_EV.png,0
../data_training/EQ/AAM2.ZQ_20070227130226_EV.png,0
../data_training/EQ/B082.PB_20150928103212_EV.png,0
../data_training/EQ/AHUD.HV_20180731124843_EV.png,0
../data_training/EQ/B082.PB_20131128173045_EV.png,0
../data_training/EQ/B081.PB_20080630210440_EV.png,0
../data_training/EQ/AMT.HP_20100120165521_EV.png,0
../data_training/EQ/B082.PB_20110425204226_EV.png,0
../data_training/EQ/B082.PB_20170630094805_EV.png,0
../data_training/EQ/B082.PB_20131217115906_EV.png,0
../data_training/EQ/B081.PB_20150221003432_EV.png,0
../data_training/EQ/AMT.HP_20100608070104_EV.png,0
../data_training/EQ/B084.PB_20130701111946_EV.png,0
../data_training/EQ/B084.PB_20101112085650_EV.png,0
../data_training/EQ/B036.PB_20150518175220_EV.png,0
../data_training/EQ/B082.PB_20140107155928_EV.png,0
../data_training/EQ/AUSB.AV_20180613074240_EV.png,0
../data_training/EQ/B081.PB_20130602022521_EV.png,0
../data_training/EQ/AUSB.AV_20160326054823_EV.png,0
../data_training/EQ/B082.PB_20111119213230_EV.png,0
../data_training/EQ/B075.PB_20130726163854_EV.png,0
../data_training/EQ/B084.PB_20111114045922_EV.png,0
../data_training/EQ/B081.PB_20110321201658_EV.png,0
../data_training/EQ/B047.PB_20121026222123_EV.png,0
../data_training/EQ/B082.PB_20110615134345_EV.png,0
../data_training/EQ/B082.PB_20140521143137_EV.png,0
../data_training/EQ/B084.PB_20101006022050_EV.png,0
../data_training/EQ/B081.PB_20110917051706_EV.png,0
../data_training/EQ/B081.PB_20130521160626_EV.png,0
../data_training/EQ/B082.PB_20130517122505_EV.png,0
../data_training/EQ/AIND.HV_20151221155042_EV.png,0
../data_training/EQ/B067.PB_20150512111648_EV.png,0
../data_training/EQ/B005.PB_20110727113814_EV.png,0
../data_training/EQ/B067.PB_20140103215154_EV.png,0
../data_training/EQ/B081.PB_20120223075528_EV.png,0
../data_training/EQ/B082.PB_20140602002724_EV.png,0
../data_training/EQ/B082.PB_20130312114919_EV.png,0
../data_training/EQ/B05D.TA_20101031212747_EV.png,0
../data_training/EQ/B082.PB_20170723184721_EV.png,0
../data_training/EQ/B081.PB_20120519034105_EV.png,0
../data_training/EQ/AAM1.ZQ_20070512053611_EV.png,0
../data_training/EQ/B084.PB_20130306005429_EV.png,0
../data_training/EQ/B081.PB_20150401205208_EV.png,0
../data_training/EQ/B081.PB_20130713223957_EV.png,0
../data_training/EQ/B073.PB_20150226215624_EV.png,0
../data_training/EQ/B081.PB_20150205014722_EV.png,0
../data_training/EQ/B049.PB_20140123041054_EV.png,0
../data_training/EQ/B082.PB_20150704031031_EV.png,0
../data_training/EQ/ADO.CI_20130326201800_EV.png,0
../data_training/EQ/B081.PB_20130313094424_EV.png,0
../data_training/EQ/B018.PB_20110616164649_EV.png,0
../data_training/EQ/B082.PB_20150718132235_EV.png,0
../data_training/EQ/AAM2.ZQ_20080403134718_EV.png,0
../data_training/EQ/B047.PB_20130930010323_EV.png,0
../data_training/EQ/B058.PB_20120714134312_EV.png,0
../data_training/EQ/AAM2.ZQ_20070218162624_EV.png,0
../data_training/EQ/B082.PB_20170623084003_EV.png,0
../data_training/EQ/AHUD.HV_20160824183549_EV.png,0
../data_training/EQ/B067.PB_20170618155716_EV.png,0
../data_training/EQ/B001.PB_20180618085850_EV.png,0
../data_training/EQ/ALEP.HV_20161128170831_EV.png,0
../data_training/EQ/B081.PB_20151005142711_EV.png,0
../data_training/EQ/B084.PB_20080218131348_EV.png,0
../data_training/EQ/B065.PB_20130623185746_EV.png,0
../data_training/EQ/B082.PB_20150402150210_EV.png,0
../data_training/EQ/B084.PB_20130202065343_EV.png,0
../data_training/EQ/AAM3.ZQ_20070310111914_EV.png,0
../data_training/EQ/AAM2.ZQ_20070425125033_EV.png,0
../data_training/EQ/B081.PB_20101112203208_EV.png,0
../data_training/EQ/B082.PB_20120326121254_EV.png,0
../data_training/EQ/B065.PB_20110722190453_EV.png,0
../data_training/EQ/B081.PB_20140904095419_EV.png,0
../data_training/EQ/B081.PB_20110205025117_EV.png,0
../data_training/EQ/B046.PB_20140413161404_EV.png,0
../data_training/EQ/B073.PB_20170101001135_EV.png,0
../data_training/EQ/B082.PB_20110218035959_EV.png,0
../data_training/EQ/B081.PB_20131109135549_EV.png,0
../data_training/EQ/B084.PB_20101012152915_EV.png,0
../data_training/EQ/AKV.AV_20180120110932_EV.png,0
../data_training/EQ/B054.PB_20120104232732_EV.png,0
../data_training/EQ/B081.PB_20130507095951_EV.png,0
../data_training/EQ/B082.PB_20150926022230_EV.png,0
../data_training/EQ/B082.PB_20120305094701_EV.png,0
../data_training/EQ/AKH.GO_20120826202421_EV.png,0
../data_training/EQ/ADO.CI_20140329044718_EV.png,0
../data_training/EQ/B082.PB_20160416200235_EV.png,0
../data_training/EQ/B081.PB_20140119133423_EV.png,0
../data_training/EQ/B067.PB_20140315205647_EV.png,0
../data_training/EQ/B018.PB_20170207075736_EV.png,0
../data_training/EQ/B054.PB_20170224132145_EV.png,0
